Price,Close,High,Low,Open,Volume
Ticker,CSPF,CSPF,CSPF,CSPF,CSPF
2025-06-02,23.959747314453125,23.97881639245529,23.902541898974004,23.912076437975085,4200
2025-06-03,23.95021629333496,23.95021629333496,23.95021629333496,23.95021629333496,0
2025-06-04,24.01695442199707,24.074159837174975,23.997885344095316,24.01314097012219,3400
2025-06-05,24.007423400878906,24.03602520339523,24.007423400878906,24.026492481574873,31400
2025-06-06,24.055089950561523,24.150433518337568,24.02648815319782,24.06462448919186,23700
2025-06-09,24.085599899291992,24.169503113626323,24.06462500497208,24.093228621476147,32600
2025-06-10,24.126602172851562,24.19810849691546,24.107533092356814,24.121833993464072,86100
2025-06-11,24.188573837280273,24.217175637203297,24.140901139862795,24.217175637203297,17200
2025-06-12,24.150432586669922,24.179036201457464,24.140898048407408,24.15805948986904,13600
2025-06-13,24.140901565551758,24.169505184506626,24.10276522547276,24.140901565551758,9900
2025-06-16,24.198108673095703,24.341124959319973,24.169506870672944,24.18857595130653,38100
2025-06-17,24.14566993713379,24.183806277516815,24.14090175800622,24.14090175800622,4000
2025-06-18,24.164737701416016,24.188574960495387,24.154250253055416,24.154250253055416,3400
2025-06-20,24.193340301513672,24.25531389915844,24.17903940149083,24.17903940149083,1800
2025-06-23,24.219083786010742,24.236245230033912,24.179039810447513,24.179039810447513,3500
2025-06-24,24.274381637573242,24.36019067645458,24.236245297252374,24.24101165784467,10100
2025-06-25,24.255311965942383,24.341120996295164,24.23624288841347,24.26484650470684,10000
2025-06-26,24.29440689086914,24.350659405551536,24.264850361559567,24.28391762359186,16500
2025-06-27,24.334609985351562,24.353756458118937,24.300147795096798,24.300147795096798,75400
2025-06-30,24.383434295654297,24.401622167656466,24.357586738575424,24.372902456912353,35200
2025-07-01,24.420764923095703,24.4399113940098,24.415977392413193,24.43033815855275,9700
2025-07-02,24.66008949279785,25.272761933940586,24.42459302110894,24.42937872572066,13000
2025-07-03,24.4686336517334,24.545217723182162,24.30589227166624,24.516499837581556,35100
2025-07-07,24.502140045166016,24.631376013243045,24.48778110179358,24.631376013243045,15600
2025-07-08,24.47820472717285,24.48777796349705,24.449486844108396,24.462889009780643,4400
2025-07-09,24.502140045166016,24.516500814446818,24.468634626691422,24.468634626691422,1100
2025-07-10,24.50692367553711,24.535641557710267,24.47820396745588,24.497350439510033,3900
2025-07-11,24.50596809387207,24.516498106242555,24.47820516026825,24.516498106242555,2400
2025-07-14,24.492563247680664,24.492563247680664,24.46863107023563,24.4877775425549,600
2025-07-15,24.45427131652832,24.468630257336688,24.439912375719953,24.439912375719953,2400
2025-07-16,24.45905876159668,24.46288951693228,24.411194404891532,24.45905876159668,2100
2025-07-17,24.45905876159668,24.468631998119342,24.439914114459523,24.439914114459523,300
2025-07-18,24.492563247680664,24.593081314402763,24.478204306395266,24.506924014874162,4300
2025-07-21,24.50692367553711,24.54521479373734,24.497350439510033,24.54521479373734,2100
2025-07-22,24.545215606689453,24.66966585325524,24.506924487220996,24.525112358139186,15900
2025-07-23,24.573932647705078,24.602652353619394,24.516495061784383,24.55382940133744,5600
2025-07-24,24.554790496826172,24.571064817116504,24.54521725983726,24.54521725983726,4800
2025-07-25,24.612224578857422,24.626585345244575,24.564360226654898,24.564360226654898,7000
2025-07-28,24.69838523864746,24.69838523864746,24.554790336567418,24.602656521199595,3500
2025-07-29,24.612224578857422,24.688810463834248,24.573933462277004,24.573933462277004,1600
2025-07-30,24.607419967651367,24.652609025703978,24.59588108719737,24.59588108719737,21400
2025-07-31,24.60549545288086,24.66222338964283,24.594919368721342,24.614149612955206,2800
2025-08-01,24.594919204711914,24.598764886753635,24.566073838553475,24.594919204711914,17800
2025-08-04,24.63338279724121,24.63338279724121,24.604537427447656,24.614152550712173,3500
2025-08-05,24.69106674194336,24.739140514709607,24.60453248384661,24.629530332193934,14500
2025-08-06,24.65260887145996,24.748758261087687,24.642993749107482,24.748758261087687,4800
2025-08-07,24.667034149169922,24.671840793724453,24.667034149169922,24.671840793724453,100
2025-08-08,24.70549201965332,24.719913786754326,24.70549201965332,24.719913786754326,1700
2025-08-11,24.75356674194336,24.864137898163467,24.73145177714051,24.864137898163467,13300
2025-08-12,24.74395179748535,24.806447342387063,24.727606272756525,24.727606272756525,2100
2025-08-13,24.79683494567871,24.873754093929364,24.75164405205659,24.767989577373285,8400
2025-08-14,24.79779624938965,24.854524190777106,24.771835600946858,24.771835600946858,8000
2025-08-15,24.854522705078125,24.87375294973048,24.806447093447236,24.806447093447236,9400
2025-08-18,24.838178634643555,24.902597940713544,24.78722013383885,24.816063668608937,7800
2025-08-19,24.816062927246094,24.902597196765548,24.796834515939533,24.796834515939533,17100
2025-08-20,24.79779624938965,24.849715712378053,24.796835287268706,24.796835287268706,4200
2025-08-21,24.81221580505371,24.835291731179538,24.732411942597103,24.732411942597103,43900
2025-08-22,24.854522705078125,24.931441849790478,24.78721868269195,24.78721868269195,6200
2025-08-25,24.806447982788086,24.806447982788086,24.806447982788086,24.806447982788086,200
2025-08-26,24.849716186523438,24.90259844653898,24.78722063732072,24.825679295761066,5500
2025-08-27,24.787220001220703,24.787220001220703,24.77760487838306,24.77760487838306,2700
2025-08-28,24.809436798095703,24.823926723634994,24.802675446954037,24.81426738738547,2500
2025-08-29,24.86739158630371,24.92051516955498,24.804606824950493,24.833582989936655,136300
2025-09-02,25.0074462890625,25.200629311653827,24.75630909662571,24.765968431988263,12800
2025-09-03,24.7756290435791,24.939834068541217,24.7756290435791,24.939834068541217,5100
2025-09-04,24.881877899169922,24.95915073752049,24.81909314228203,24.823923730989446,37900
2025-09-05,24.953353881835938,24.997785347785417,24.896365096488868,24.925343100714908,10800
2025-09-08,25.075057983398438,25.471083335343458,24.94949031741322,24.94949031741322,31600
2025-09-09,24.959150314331055,24.968809649252325,24.93983164448852,24.968809649252325,500
2025-09-10,25.03449058532715,25.06540119405387,24.99488970711873,25.007445184438588,33400
2025-09-11,25.089550018310547,25.094378764884606,25.04608392982455,25.04608392982455,11200
2025-09-12,25.128185272216797,25.181310695661374,25.099209108396007,25.099209108396007,4300
2025-09-15,25.20063018798828,25.38415388159897,25.1504027477543,25.17165218089294,7000
2025-09-16,25.23926544189453,25.30688079112314,25.152335106117526,25.190970606203987,425100
2025-09-17,25.13301658630371,25.17648267561899,25.104038579316896,25.152335257628256,9300
2025-09-18,25.191938400268555,25.200632355844018,25.094381496350895,25.171654346255877,23400
2025-09-19,25.22960662841797,25.22960662841797,25.190969288023418,25.21994729331933,2600
2025-09-22,25.21994972229004,25.22960905831898,25.21994972229004,25.22960905831898,12400
2025-09-23,25.234439849853516,25.287565281152343,25.190973755366304,25.190973755366304,3700
2025-09-24,25.228639602661133,25.244094907405835,25.19773083550154,25.21125353627948,2700
2025-09-25,25.182275772094727,25.24409514933617,25.167787690359464,25.167787690359464,1900
2025-09-26,25.21994972229004,25.297222568191614,25.20063105023215,25.20063105023215,8200
2025-09-29,25.200546264648438,25.28784622804641,25.19084606314597,25.22964686915585,20000
2025-09-30,25.210247039794922,25.244196820763943,25.190846636348535,25.205397863995476,9500
2025-10-01,25.229644775390625,25.24904517678556,25.17144542132993,25.17144542132993,77600
2025-10-02,25.258745193481445,25.29754414586457,25.239344792227836,25.27814374461096,48900
2025-10-03,25.307247161865234,25.365446521976516,25.268446355041515,25.268446355041515,18600
2025-10-06,25.26359748840332,25.278146866078107,25.249048110728534,25.253897286578688,2000
2025-10-07,25.29754638671875,25.312095763885694,25.249047229412774,25.275235738288416,13700
2025-10-08,25.2878475189209,25.307247922916176,25.14234818920503,25.2490485610547,10500
2025-10-09,25.224796295166016,25.307247084351733,25.224796295166016,25.268446277646856,3900
2025-10-10,25.110336303710938,25.210246715061,25.110336303710938,25.210246715061,1100
2025-10-13,25.17144775390625,25.229647113360137,25.152047350713527,25.154957596204863,9200
2025-10-14,25.17629623413086,25.26844537156419,25.17629623413086,25.200545812389713,12900
2025-10-15,25.231586456298828,25.30724728993826,25.21800654386666,25.21800654386666,38200
2025-10-16,25.272329330444336,25.365447941809848,25.258749417320757,25.287848173943054,7600
2025-10-17,25.27814483642578,25.297545238517333,25.23934588236685,25.23934588236685,33500
2025-10-20,25.307247161865234,25.32179653936198,25.278146556747448,25.307247161865234,4800
2025-10-21,25.2878475189209,25.2878475189209,25.282027027697445,25.282027027697445,1700
2025-10-22,25.307247161865234,25.346046118564654,25.297546960159305,25.297546960159305,2200
2025-10-23,25.312095642089844,25.346045422065522,25.287846063553538,25.316946667871655,45700
2025-10-24,25.36544418334961,25.384844584972804,25.346043781726415,25.346043781726415,5800
2025-10-27,25.45274543762207,25.501246444151707,25.40715652662086,25.42364483370429,12400
2025-10-28,25.447895050048828,25.452744225408733,25.394544870469197,25.394544870469197,29700
2025-10-29,25.40909767150879,25.42364704967372,25.38969726720596,25.39454829334386,5300
2025-10-30,25.273719787597656,25.43928950496967,25.273719787597656,25.38085182285623,6100
2025-10-31,25.389616012573242,25.52694028203973,25.366241313115733,25.37305885638912,20000
2025-11-03,25.341894149780273,25.517203473394513,25.32241492323618,25.34286755381509,15300
2025-11-04,25.293197631835938,25.32241647344081,25.284433279703457,25.32241647344081,17600
2025-11-05,25.311702728271484,25.400330796992826,25.273719535625386,25.273719535625386,71000
2025-11-06,25.269819259643555,25.30293357045762,25.186061936296507,25.30293357045762,13900
2025-11-07,25.278587341308594,25.28345621907562,25.244499624015578,25.263978850366236,2100
2025-11-10,25.366241455078125,25.375981068043362,25.317545247893165,25.32241412555517,19000
2025-11-11,25.34676170349121,25.497722914859832,25.33702209072796,25.33702209072796,5100
2025-11-12,25.361373901367188,25.3905908841469,25.34189467441983,25.361373901367188,16300
2025-11-13,25.263978958129883,25.31267516657297,25.25423934491301,25.31267516657297,26600
2025-11-14,25.268848419189453,25.33215497773977,25.244500314405894,25.27371915473096,8300
2025-11-17,25.220149993896484,25.42954702039283,25.20553964619689,25.42954702039283,5500
2025-11-18,25.273719787597656,25.273719787597656,25.186065122068864,25.205542491798642,39700
2025-11-19,25.234760284423828,25.24449989770475,25.205541444581065,25.234760284423828,13400
2025-11-20,25.17632484436035,25.273719121005954,25.17632484436035,25.26397950757726,14700
2025-11-21,25.23963165283203,25.25424014429911,25.205542076673282,25.225021303723615,7500
2025-11-24,25.32728385925293,25.439288483318194,25.234760319417816,25.24449993271224,20200
2025-11-25,25.298065185546875,25.34189251362079,25.259106734973983,25.26397747011618,8900
2025-11-26,25.344030380249023,25.358699296841937,25.31371325138526,25.319579698827365,6300
2025-11-28,25.383148193359375,25.397817109998766,25.358699377185356,25.378259176254616,2600
2025-12-01,25.344030380249023,25.456496426553276,25.319579698827365,25.456496426553276,14000
2025-12-02,25.4027099609375,25.466278380176085,25.353810459475028,25.466278380176085,311200
2025-12-03,25.446718215942383,25.554293386972,25.358700979893005,25.554293386972,1212800
2025-12-04,25.4075984954834,25.41737839559,25.374347208185995,25.37826066048881,11600
2025-12-05,25.383148193359375,25.397817109998766,25.378259176254616,25.385104919396344,22000
2025-12-08,25.368480682373047,25.40759841735395,25.358700782296516,25.38803861720089,28400
2025-12-09,25.35576629638672,25.378260252803074,25.338163222607704,25.36848035285358,3900
2025-12-10,25.404664993286133,25.407599149926213,25.35870151345893,25.368481413817438,3500
2025-12-11,25.42129135131836,25.46627926729604,25.397819962863796,25.397819962863796,3600
2025-12-12,25.417377471923828,25.45649707092863,25.383148755457203,25.40759757217263,14300
2025-12-15,25.4743595123291,25.49400852295334,25.356467322416453,25.356467322416453,31300
2025-12-16,25.435060501098633,25.464534015887825,25.405588860142156,25.435060501098633,9700
2025-12-17,25.435060501098633,25.454709510958097,25.395764355212425,25.405588860142156,15200
2025-12-18,25.464534759521484,25.494008275171385,25.44488574908822,25.464534759521484,16100
2025-12-19,25.523481369018555,25.59225103561452,25.45471170242259,25.45471170242259,25400
2025-12-22,25.4743595123291,25.484184017641223,25.46453500701698,25.4743595123291,14200
2025-12-23,25.494009017944336,25.523480660620127,25.46453550143572,25.474360006938593,8800
2025-12-24,25.523481369018555,25.543130380569654,25.494009725524784,25.503832357467456,14900
2025-12-26,25.543128967285156,25.57260248298105,25.515621102168762,25.523479956821223,10300
2025-12-29,25.543128967285156,25.543128967285156,25.503830946357294,25.503830946357294,4200
2025-12-30,25.405588150024414,25.533302962875695,25.366290131403918,25.523478458220573,138300
2025-12-31,25.463552474975586,25.494007878523476,25.463552474975586,25.494007878523476,1000
2026-01-02,25.550989151000977,25.567690623380788,25.49892095701267,25.503832272967735,8600
2026-01-05,25.567689895629883,25.592250222371863,25.546077107910186,25.552954074351256,23300
2026-01-06,25.587337493896484,25.62172232420346,25.552952663589508,25.572601673431414,10900
2026-01-07,25.661020278930664,25.71014092957837,25.533303589114293,25.631546764242415,44100
2026-01-08,25.646282196044922,25.651195385334866,25.62172187109324,25.62172187109324,7400
2026-01-09,25.662002563476562,25.729790336623243,25.651196170073842,25.651196170073842,17400
2026-01-12,25.707195281982422,25.7690879809317,25.6610221667899,25.6610221667899,9200
2026-01-13,25.724878311157227,25.749438637971558,25.670844467866004,25.6904934788506,10600
2026-01-14,25.70915985107422,25.71505305513134,25.680668223828285,25.68459765114395,12700
2026-01-15,25.710142135620117,25.71996664097706,25.70817648501561,25.710142135620117,4800
2026-01-16,25.774002075195312,25.788737897224337,25.73568593978719,25.74943987336972,15800
2026-01-20,25.661020278930664,25.769086085122158,25.6413712691385,25.769086085122158,28000
2026-01-21,25.73470115661621,25.739614345961844,25.651195676067495,25.651195676067495,7400
2026-01-22,25.76515769958496,25.818209653402093,25.729790979595396,25.75926262164244,7800
2026-01-23,25.774002075195312,25.788737897224337,25.759264379333377,25.778913391260684,2200
2026-01-26,25.805437088012695,25.857505278566066,25.778911111639804,25.778911111639804,21200
2026-01-27,25.802490234375,25.85750596530124,25.79364761740494,25.79364761740494,11700
2026-01-28,25.842769622802734,25.877154453937916,25.788735781352372,25.788735781352372,29100
2026-01-29,25.863496780395508,25.95824810385,25.800327348861952,25.800327348861952,21700
2026-01-30,25.829938888549805,25.869418137072795,25.815134405674176,25.820068605778072,13100
2026-02-02,25.849679946899414,25.86941863025524,25.80427626877106,25.86941863025524,28000
2026-02-03,25.889158248901367,25.889158248901367,25.79045730547773,25.79045730547773,40200
2026-02-04,25.889158248901367,25.908898814098876,25.82993843587275,25.84967900107026,45800
2026-02-05,25.82895278930664,25.89902935064111,25.790458121184805,25.82993925282854,65700
2026-02-06,25.908899307250977,25.908899307250977,25.800328079162032,25.820068644735287,81400
2026-02-09,25.874353408813477,25.91876873861229,25.810197514089882,25.810197514089882,27700
2026-02-10,25.899028778076172,25.9582485916686,25.85461344724087,25.85461344724087,18700
2026-02-11,25.928640365600586,25.9385106485748,25.859550267345085,25.879288950729524,281100
2026-02-12,25.948379516601562,26.017469611089627,25.928638951729578,25.948379516601562,37700
2026-02-13,25.928640365600586,26.01747102980451,25.913833999857275,25.918770082626374,266000
2026-02-17,25.997730255126953,26.03720950414285,25.958249123547088,25.968119406442057,20300
2026-02-18,26.03227424621582,26.03227424621582,25.97798863378126,25.97798863378126,13100
2026-02-19,26.066822052001953,26.126041870668043,26.02240671736136,26.02240671736136,35100
2026-02-20,26.085573196411133,26.116168624576073,26.027339847935497,26.027339847935497,74000
2026-02-23,26.08162498474121,26.116170033788762,26.047079935693656,26.066820501596254,49000
2026-02-24,26.05201530456543,26.06681978730471,26.007599973783663,26.05694950462388,13200
2026-02-25,26.056949615478516,26.155650560142785,26.037209050032875,26.037209050032875,27600
2026-02-26,26.053977966308594,26.103528326724835,26.03415706605206,26.06388652621177,175700
2026-02-27,25.98460578918457,26.034158041682872,25.97469533868491,26.01433714068355,36400
2026-03-02,25.905323028564453,25.943974351018756,25.88054784842906,25.885504018591188,43400
2026-03-03,25.870637893676758,25.93505487544224,25.781445731301506,25.796312351847458,46500
2026-03-04,25.92514419555664,25.935054645757802,25.885504284977095,25.885504284977095,13600
2026-03-05,25.964786529541016,26.014336891339223,25.880548646213892,25.944965628731676,22600
2026-03-06,25.821086883544922,25.935054223665812,25.786401253517916,25.796311703557784,37700
2026-03-09,25.855772018432617,25.875592918132785,25.640719226158375,25.64765635203093,317500
2026-03-10,25.79730224609375,25.885503928511902,25.7963117681548,25.80622221821949,20900
2026-03-11,25.79135513305664,25.86568256208931,25.751715223737577,25.786400853226148,21100
2026-03-12,25.64765739440918,25.746760006712734,25.64765739440918,25.746760006712734,24500
2026-03-13,25.554500579833984,25.677387890609637,25.47918267259891,25.647656540840515,174400
2026-03-16,25.603059768676758,25.677387195976312,25.588195039306846,25.598105488961785,22900
2026-03-17,25.717029571533203,25.96478514778988,25.6476564223923,25.6476564223923,31300
2026-03-18,25.627838134765625,25.746759756192674,25.62288196457486,25.647657144853405,39800
2026-03-19,25.6258544921875,25.697208596961083,25.518824280139636,25.518824280139636,36200
2026-03-20,25.411794662475586,25.66747784778009,25.380082356353917,25.66747784778009,50700
2026-03-23,25.520809173583984,25.59810804228783,25.389994249450414,25.389994249450414,23400
2026-03-24,25.45242691040039,25.508914396542753,25.409811786083715,25.419722236152126,22600
2026-03-25,25.538644790649414,25.56837424951658,25.523778170990827,25.523778170990827,9200
2026-03-26,25.433597564697266,25.53864682768865,25.419723312059265,25.458372745804382,21100
2026-03-27,25.286928176879883,25.340442342816342,25.2661167973115,25.30080242992547,10600
2026-03-30,25.322778701782227,25.375560961496124,25.26601312617888,25.285929705626113,53600
2026-03-31,25.529926300048828,25.54486420950275,25.365601697932863,25.47515143267684,22200
2026-04-01,25.694250106811523,25.694250106811523,25.56478378707557,25.634496566897297,21000
2026-04-02,25.594661712646484,25.634496773066086,25.47515273232608,25.47515273232608,104100
2026-04-06,25.619558334350586,25.64445548404059,25.544864985749815,25.544864985749815,32900
2026-04-07,25.6295166015625,25.669351659648722,25.54984458585937,25.63449527149927,30500
2026-04-08,25.913349151611328,25.933267631092654,25.873512192648676,25.903389911870665,43400
2026-04-09,25.94322395324707,25.97310167129661,25.784877176317348,25.784877176317348,29800
2026-04-10,25.887454986572266,25.973102929505423,25.833677370914774,25.943225210008524,26100
2026-04-13,25.96314239501953,25.971109026675805,25.883470379864757,25.883470379864757,223100
2026-04-14,25.983060836791992,26.012938554756605,25.908367491645794,25.963142358148918,183300
2026-04-15,25.94322395324707,25.963142431946764,25.853592698629132,25.853592698629132,23400
2026-04-16,25.93326759338379,26.012939611662496,25.913349113931424,25.963143413031585,35800
2026-04-17,26.057754516601562,26.10256824482802,26.022896228763152,26.022896228763152,32800
2026-04-20,26.027877807617188,26.062734197276633,25.99800008811019,26.052774957440967,112500
2026-04-21,25.98604965209961,26.062733707910535,25.963143210954602,26.012939409197937,53600
2026-04-22,26.04779624938965,26.072693399177204,26.00298061995974,26.00298061995974,18700
2026-04-23,26.02289581298828,26.142404784941508,25.983060755357652,26.142404784941508,43200
2026-04-24,26.07767105102539,26.122486678705307,26.03285542334547,26.122486678705307,25400
2026-04-27,26.07269287109375,26.092611350332668,26.012939332907727,26.032855912615915,71800
2026-04-28,25.99799919128418,26.03285557974122,25.92330774438939,25.983061281811363,48500
2026-04-29,25.90999984741211,26.0,25.90999984741211,25.969999313354492,26300
2026-04-30,25.975000381469727,26.030000686645508,25.920000076293945,25.979999542236328,82400
2026-05-01,26.0,26.040000915527344,25.969999313354492,26.040000915527344,36100
2026-05-04,25.969999313354492,26.010000228881836,25.899999618530273,25.979999542236328,44200
2026-05-05,26.030000686645508,26.049999237060547,25.969999313354492,26.0,19200
2026-05-06,26.110000610351562,26.1299991607666,26.059999465942383,26.079999923706055,33400
2026-05-07,26.075000762939453,26.170000076293945,26.06999969482422,26.139999389648438,3061000
2026-05-08,26.111000061035156,26.1299991607666,26.049999237060547,26.049999237060547,26800
2026-05-11,26.079999923706055,26.110000610351562,26.0,26.020000457763672,31300
2026-05-12,26.030000686645508,26.059999465942383,25.989999771118164,26.020000457763672,19100
2026-05-13,26.076000213623047,26.809999465942383,26.020000457763672,26.020000457763672,102300
2026-05-14,26.094999313354492,26.209999084472656,26.059999465942383,26.059999465942383,69400
2026-05-15,26.110000610351562,26.219999313354492,25.979999542236328,25.989999771118164,72600
2026-05-18,25.950000762939453,25.989999771118164,25.950000762939453,25.950000762939453,169400
2026-05-19,25.899999618530273,26.020000457763672,25.8799991607666,26.020000457763672,32900
2026-05-20,25.989999771118164,26.0,25.90999984741211,25.90999984741211,19600
2026-05-21,25.9950008392334,26.010000228881836,25.93000030517578,25.940000534057617,21600
2026-05-22,26.084999084472656,26.139999389648438,26.030000686645508,26.05500030517578,35100
